quartiere,prezzo,datetime,posti auto,bagni per stanza,bagni,stanze,ultimo piano,stato,classe energetica,vista mare,riscaldamento centralizzato,superficie,arredato,balcone,impianto tv,esposizione esterna,fibra ottica,cancello elettrico,cantina,giardino comune,giardino privato,impianto allarme,portiere,piscina,villa,intera proprieta,appartamento,attico,loft,mansarda
Bologna,1500.0,2023-05-05,0,0.3333333333333333,1.0,3.0,0,,G,0.0,,90.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1290.0,2023-05-05,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,D,0.0,1.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1750.0,2023-10-05,0,,2.0,,0,ottimo / ristrutturato,D,0.0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-10-05,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,50.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,3500.0,2023-10-05,1,,3.0,,1,buono / abitabile,G,0.0,1.0,300.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Bologna,3200.0,2023-12-05,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,145.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,850.0,2023-05-13,0,1.0,1.0,1.0,1,ottimo / ristrutturato,G,0.0,1.0,40.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1000.0,2023-05-13,0,0.5,1.0,2.0,0,nuovo / in costruzione,A,0.0,0.0,80.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0
Bologna,1200.0,2023-05-16,0,0.25,1.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-05-16,0,0.25,1.0,4.0,0,ottimo / ristrutturato,B,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-05-16,0,0.25,1.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-16,0,0.5,1.0,2.0,1,ottimo / ristrutturato,G,0.0,0.0,70.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-16,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,70.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,1150.0,2023-05-17,0,1.0,2.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,70.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Bologna,1300.0,2023-05-19,0,0.5,1.0,2.0,0,ottimo / ristrutturato,F,0.0,0.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,2200.0,2023-05-17,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,110.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-19,0,0.5,2.0,4.0,0,ottimo / ristrutturato,E,0.0,0.0,90.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-19,0,0.5,2.0,4.0,0,ottimo / ristrutturato,B,0.0,0.0,90.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1600.0,2023-05-19,0,0.5,2.0,4.0,0,buono / abitabile,G,0.0,1.0,120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-05-19,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,84.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-05-18,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,90.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-18,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,C,0.0,0.0,90.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-17,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,50.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-19,1,0.5,2.0,4.0,0,ottimo / ristrutturato,B,0.0,0.0,90.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,2000.0,2023-05-18,1,0.5,2.0,4.0,0,buono / abitabile,G,0.0,1.0,120.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-18,1,0.5,2.0,4.0,0,buono / abitabile,G,0.0,0.0,90.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-19,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,B,0.0,0.0,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,1300.0,2023-05-17,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-05-18,1,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,400.0,2023-05-19,0,1.0,1.0,1.0,1,ottimo / ristrutturato,G,0.0,0.0,13.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Bologna,440.0,2023-05-19,0,0.5,1.0,2.0,1,buono / abitabile,E,0.0,0.0,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-19,0,0.4,2.0,5.0,0,buono / abitabile,G,0.0,0.0,110.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-18,0,0.5,1.0,2.0,1,ottimo / ristrutturato,C,0.0,0.0,70.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,1450.0,2023-05-19,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,D,0.0,1.0,118.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Bologna,1300.0,2023-05-18,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,97.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,700.0,2023-05-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,40.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,900.0,2023-05-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,850.0,2023-05-22,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,1.0,35.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
Bologna,1400.0,2023-05-22,0,0.6666666666666666,2.0,3.0,1,ottimo / ristrutturato,G,0.0,0.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-23,0,0.5,2.0,4.0,0,ottimo / ristrutturato,F,0.0,0.0,90.0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1850.0,2023-05-20,0,0.5,2.0,4.0,0,ottimo / ristrutturato,G,0.0,1.0,120.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Bologna,1100.0,2023-05-24,0,0.5,1.0,2.0,0,nuovo / in costruzione,,0.0,,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1300.0,2023-05-22,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,,0.0,,70.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-05-23,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,76.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-22,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,4500.0,2023-05-23,1,0.4,2.0,5.0,0,buono / abitabile,G,0.0,0.0,210.0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-24,0,0.4,2.0,5.0,0,buono / abitabile,G,0.0,0.0,110.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,0.0,80.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,2300.0,2023-05-26,0,0.4,2.0,5.0,0,buono / abitabile,G,0.0,,140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,440.0,2023-05-25,0,0.5,1.0,2.0,1,buono / abitabile,E,0.0,1.0,56.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1130.0,2023-05-25,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,70.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,2500.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,3300.0,2023-05-27,0,0.5,2.0,4.0,0,ottimo / ristrutturato,C,0.0,,145.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1400.0,2023-05-26,0,0.25,1.0,4.0,0,buono / abitabile,G,0.0,0.0,75.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-26,0,0.25,1.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1150.0,2023-05-25,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,65.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-05-25,0,0.5,1.0,2.0,0,,G,0.0,,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,2600.0,2023-05-26,0,0.5,2.0,4.0,0,buono / abitabile,G,0.0,0.0,170.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-29,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,1.0,102.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,E,0.0,0.0,80.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,2500.0,2023-05-27,0,,,,0,ottimo / ristrutturato,,0.0,1.0,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-01-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,70.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,900.0,2023-05-31,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,0.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,800.0,2023-05-31,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,40.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-05-31,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,3500.0,2023-05-17,1,0.6,3.0,5.0,0,da ristrutturare,G,0.0,0.0,250.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Bologna,1300.0,2023-05-31,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,70.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-30,0,0.25,1.0,4.0,0,buono / abitabile,G,0.0,1.0,90.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,900.0,2023-05-30,0,1.0,1.0,1.0,1,ottimo / ristrutturato,G,0.0,0.0,35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Bologna,1600.0,2023-05-30,0,0.5,1.0,2.0,1,buono / abitabile,G,0.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1600.0,2023-05-30,0,0.5,1.0,2.0,1,buono / abitabile,G,0.0,1.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bologna,1300.0,2023-05-31,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,70.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-30,0,1.0,1.0,1.0,1,ottimo / ristrutturato,G,0.0,0.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bologna,750.0,2023-01-06,0,1.0,1.0,1.0,0,nuovo / in costruzione,,0.0,1.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1600.0,2023-05-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,A,0.0,1.0,85.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bologna,1100.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,54.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,A,0.0,1.0,,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-06,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,60.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,700.0,2023-01-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,30.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1000.0,2023-04-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,60.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,975.0,2023-05-06,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,1.0,75.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-05-06,0,0.25,1.0,4.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-05-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,E,0.0,0.0,60.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-01-06,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,90.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,3500.0,2023-08-06,1,0.6,3.0,5.0,0,da ristrutturare,G,0.0,0.0,250.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Bologna,1500.0,2023-07-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,85.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,700.0,2023-07-06,0,1.0,1.0,1.0,0,buono / abitabile,D,0.0,1.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-06-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,70.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1400.0,2023-08-06,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,70.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,550.0,2023-07-06,0,1.0,1.0,1.0,0,,G,0.0,0.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-06-06,0,,,1.0,0,,,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-07-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1600.0,2023-06-06,0,0.25,1.0,4.0,1,buono / abitabile,G,0.0,1.0,95.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-06-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-09-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,60.0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1575.0,2023-10-06,0,,,,0,,,0.0,0.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,3500.0,2023-09-06,1,0.6,3.0,5.0,0,da ristrutturare,G,0.0,0.0,250.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Bologna,1500.0,2023-10-06,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-12-06,1,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,A,0.0,0.0,90.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-10-06,0,1.0,2.0,2.0,0,buono / abitabile,G,0.0,0.0,85.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,435.0,2023-09-06,0,0.6666666666666666,2.0,3.0,0,buono / abitabile,G,0.0,1.0,15.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-10-06,0,0.5,1.0,2.0,0,ottimo / ristrutturato,B,0.0,0.0,60.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1000.0,2023-10-06,1,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,56.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1950.0,2023-09-06,0,0.5,2.0,4.0,0,ottimo / ristrutturato,,0.0,1.0,115.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,2200.0,2023-08-06,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,120.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Bologna,1079.0,2023-06-15,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,0.0,80.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,800.0,2023-06-16,0,1.0,1.0,1.0,0,,G,0.0,,35.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-06-16,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,1.0,90.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1079.0,2023-06-16,0,0.3333333333333333,1.0,3.0,0,buono / abitabile,G,0.0,1.0,80.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1800.0,2023-06-13,0,0.5,2.0,4.0,0,buono / abitabile,G,0.0,,120.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,900.0,2023-06-16,0,1.0,1.0,1.0,0,ottimo / ristrutturato,G,0.0,0.0,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,700.0,2023-06-14,0,1.0,1.0,1.0,1,ottimo / ristrutturato,G,0.0,0.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1070.0,2023-06-16,0,0.3333333333333333,1.0,3.0,0,,G,0.0,1.0,80.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1600.0,2023-06-15,0,0.5,2.0,4.0,0,buono / abitabile,G,0.0,1.0,120.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1750.0,2023-06-14,0,0.5,2.0,4.0,0,buono / abitabile,G,0.0,1.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,700.0,2023-06-16,0,1.0,1.0,1.0,1,ottimo / ristrutturato,C,0.0,0.0,30.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1200.0,2023-06-16,0,0.5,1.0,2.0,0,ottimo / ristrutturato,F,0.0,0.0,70.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-06-19,0,,,1.0,0,,,0.0,1.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1400.0,2023-06-20,0,0.25,1.0,4.0,1,ottimo / ristrutturato,G,0.0,0.0,100.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1600.0,2023-06-21,0,0.6666666666666666,2.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,84.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-06-20,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,0.0,90.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,3800.0,2023-06-19,1,,2.0,,0,ottimo / ristrutturato,F,0.0,0.0,200.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Bologna,2500.0,2023-06-21,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,0.0,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1300.0,2023-06-20,0,0.5,1.0,2.0,0,ottimo / ristrutturato,,0.0,1.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-06-21,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,70.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,800.0,2023-06-23,0,1.0,1.0,1.0,0,buono / abitabile,G,0.0,1.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-06-22,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,0.0,60.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-06-25,0,0.5,1.0,2.0,1,ottimo / ristrutturato,F,0.0,1.0,75.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Bologna,1000.0,2023-06-24,0,0.5,1.0,2.0,0,ottimo / ristrutturato,F,0.0,1.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,450.0,2023-06-22,0,,,1.0,0,,G,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1300.0,2023-06-22,0,0.25,1.0,4.0,0,ottimo / ristrutturato,E,0.0,0.0,80.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1500.0,2023-06-24,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,80.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,950.0,2023-06-23,0,1.0,1.0,1.0,0,da ristrutturare,G,0.0,,53.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,800.0,2023-06-25,0,0.5,1.0,2.0,0,buono / abitabile,G,0.0,0.0,65.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,2500.0,2023-06-25,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,0.0,50.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1550.0,2023-06-25,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,70.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1800.0,2023-06-23,0,0.4,2.0,5.0,0,ottimo / ristrutturato,G,0.0,1.0,120.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-06-28,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,B,0.0,0.0,70.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,1570.0,2023-06-26,0,0.5,2.0,4.0,0,ottimo / ristrutturato,F,0.0,1.0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1015.0,2023-06-27,0,0.5,1.0,2.0,0,ottimo / ristrutturato,G,0.0,1.0,45.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-06-28,0,0.3333333333333333,1.0,3.0,0,ottimo / ristrutturato,G,0.0,0.0,70.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,1350.0,2023-06-27,0,0.3333333333333333,1.0,3.0,1,ottimo / ristrutturato,G,0.0,0.0,70.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
Bologna,1900.0,2023-06-28,0,0.5,2.0,4.0,0,,F,0.0,1.0,200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Bologna,3500.0,2023-06-27,1,0.6,3.0,5.0,0,da ristrutturare,G,0.0,0.0,250.0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Bologna,1600.0,2023-06-28,0,0.6666666666666666,2.0,3.0,1,ottimo / ristrutturato,F,0.0,1.0,103.0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
Bologna,1550.0,2023-06-28,0,0.5,1.0,2.0,0,ottimo / ristrutturato,C,0.0,,70.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
